"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","is_gh","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee","phone","review_count","review_rating","RunDate","restaurant_tags","delivery_type"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.411361","-71.002313","0.82","Margaritas","383266","https://www.grubhub.com/margaritas-85-american-legion-hwy-revere/383266","85 American Legion Hwy","[""Mexican""]","$1.99 delivery",1.99,"40-60",50.0,5.25,"7812898249",225,4.16,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34973526","-71.131073","1.77","Kebab Bites","1391573","https://www.grubhub.com/kebab-bites-1232-commonwealth-avenue-boston/1391573","1232 Commonwealth Avenue","[""Bowls"", ""Chicken"", ""Mediterranean""]","$3.00 delivery",3.00,"35-50",42.5,0.00,"6175661617",67,3.81,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41055679","-71.00162507","0.86","Boston Pizza","2285272","https://www.grubhub.com/boston-pizza-55-american-legion-hwy-revere/2285272","55 American Legion Hwy","[""Dessert"", ""Ice Cream"", ""Pizza""]","$3.99 delivery",3.99,"30-50",40.0,0.00,"7812847070",18,3.39,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41055679","-71.00162507","0.86","Pizza Neapolitan","2285167","https://www.grubhub.com/pizza-neapolitan-55-american-legion-hwy-revere/2285167","55 American Legion Hwy","[""Ice Cream"", ""Pizza"", ""Salads""]","$4.50 delivery",4.50,"40-60",50.0,0.00,"6177877992",1,3.33,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.3884468","-71.1184845","1.77","Anna's Taqueria","499152","https://www.grubhub.com/annas-taqueria-822-somerville-ave-cambridge/499152","822 Somerville Ave","[""Bowls"", ""Burritos"", ""Chicken"", ""Healthy"", ""Latin American"", ""Lunch Specials"", ""Mexican"", ""Salads"", ""Tacos"", ""Vegan"", ""Vegetarian""]","$2.99 delivery",2.99,"35-40",37.5,5.25,"6176618500",1054,4.28,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34651947","-71.08001709","1.77","Jaho Coffee Roaster & Wine Bar","2045068","https://www.grubhub.com/jaho-coffee-roaster--wine-bar-116-huntington-boston/2045068","116 Huntington","[""Bakery"", ""Coffee and Tea"", ""Dessert""]","$2.99 delivery",2.99,"35-40",37.5,5.25,"8572332704",37,4.05,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41055679","-71.00162507","0.86","Ice Cream Now","1164015","https://www.grubhub.com/ice-cream-now-55-american-legion-hwy-revere/1164015","55 American Legion Hwy","[""Ice Cream""]","$3.99 delivery",3.99,"25-35",30.0,0.00,"7812847070",26,3.60,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.3472658","-71.1284043","1.77","Basil Rice","295748","https://www.grubhub.com/basil-rice-479-harvard-st-brookline/295748","479 Harvard St","[""Asian"", ""Lunch Specials"", ""Thai""]","$3.50 delivery",3.50,"60-80",70.0,0.00,"6176083563",2077,4.23,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41055679","-71.00162507","0.86","Just Wings from the Kitchen of Pizza Days","1164083","https://www.grubhub.com/just-wings-from-the-kitchen-of-pizza-days-55-american-legion-hwy-revere/1164083","55 American Legion Hwy","[""Chicken"", ""Wings""]","$4.50 delivery",4.50,"45-60",52.5,0.00,"7812847070",38,3.46,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.35036087","-71.13193512","1.77","Seoul Soulongtang","2551122","https://www.grubhub.com/seoul-soulongtang-1245-commonwealth-avenue-allston/2551122","1245 Commonwealth Avenue","[""Asian"", ""Asian Fusion"", ""Noodles"", ""Seafood""]","$2.99 delivery",2.99,"45-65",55.0,5.25,"6175056771",141,4.56,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.4102478","-71.00024415","0.87","Nino's Restaurant Mexican Latin Food & Bar","2233438","https://www.grubhub.com/ninos-restaurant-mexican-latin-food--bar-7-b-everett-st-revere/2233438","7 B Everett St","[""El Salvadoran"", ""Latin American"", ""Mexican""]","$1.99 delivery",1.99,"40-65",52.5,6.25,"7816295042",14,3.79,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.3427658","-71.1203537","1.78","Los Amigos Taqueria","2438642","https://www.grubhub.com/los-amigos-taqueria-1294-beacon-st-brookline/2438642","1294 Beacon St","[""Burritos"", ""Chicken"", ""Tacos""]","$2.99 delivery",2.99,"35-45",40.0,5.25,"6174774472",213,4.18,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41002273","-71.00037385","0.88","Pizza Hut","3161732","https://www.grubhub.com/pizza-hut-5a-everett-st-revere/3161732","5a Everett St","[""American"", ""Pasta"", ""Pizza"", ""Wings""]","$1.99 delivery",1.99,"40-55",47.5,14.50,"7813258537",6,3.26,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40999984","-71.00097657","0.89","SUBWAY®","975545","https://www.grubhub.com/subway-3-everett-st-ste-d2-revere/975545","3 Everett St Ste D2","[""American"", ""Sandwiches"", ""Subs"", ""Wraps""]","$2.99 delivery",2.99,"55-60",57.5,11.00,"7816293910",46,3.23,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.427639","-71.01231385","0.89","Taco Bell","928402","https://www.grubhub.com/taco-bell-339-squire-rd-revere/928402","339 Squire Rd","[""Bowls"", ""Breakfast"", ""Burritos"", ""Chicken"", ""Coffee and Tea"", ""Dessert"", ""Fast Food"", ""Mexican"", ""Potato"", ""Steak"", ""Tacos"", ""Vegetarian""]","$2.99 delivery",2.99,"35-55",45.0,12.50,"8889029211",1559,3.79,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.4268608","-71.01274872","0.89","Detroit Pizza Works","3021327","https://www.grubhub.com/detroit-pizza-works-339-squire-rd-revere/3021327","339 Squire Rd","[""Pizza""]","$1.99 delivery",1.99,"40-60",50.0,10.00,"7812892330",19,3.71,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.4268608","-71.01274872","0.89","McDonald's","3049735","https://www.grubhub.com/mcdonalds-339-squire-rd-revere/3049735","339 Squire Rd","[""American"", ""Breakfast"", ""Coffee and Tea"", ""Fast Food"", ""Hamburgers""]","$1.99 delivery",1.99,"30-35",32.5,10.00,"7812898172",17,3.75,"2022-04-25 07:01:11","[""GFR_AS_POS_COMPANION"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.42832183","-71.01337433","0.96","Wow Bao","2693114","https://www.grubhub.com/wow-bao-339-squire-rd-revere/2693114","339 Squire Rd","[""Asian"", ""Asian Fusion"", ""Bowls"", ""Chicken"", ""Chinese"", ""Healthy"", ""Vegetarian""]","$1.99 delivery",1.99,"45-65",55.0,7.25,"7812892330",59,3.03,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34700968219299","-71.0754333018524","0.68","Douzo Modern Japanese Restaurant","328039","https://www.grubhub.com/douzo-modern-japanese-restaurant-131-dartmouth-st-boston/328039","131 Dartmouth St","[""Asian"", ""Japanese"", ""Sushi""]","$1.99 delivery",1.99,"50-105",77.5,5.25,"6178598886",1815,4.33,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40829670000001","-70.9974278","0.98","Las Delicias Colombianas","608523","https://www.grubhub.com/las-delicias-colombianas-86-shirley-ave-revere/608523","86 Shirley Ave","[""Breakfast"", ""Mexican"", ""Seafood""]","$1.99 delivery",1.99,"35-50",42.5,6.25,"7812867600",516,4.32,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.33734512","-71.08441163","0.71","SUBWAY®","2626048","https://www.grubhub.com/subway-981-tremont-st-boston/2626048","981 Tremont St","[""American"", ""Sandwiches"", ""Subs"", ""Wraps""]","$2.49 delivery",2.49,"40-50",45.0,10.00,"6178889956",22,3.73,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.412516","-71.01044499999999","1.0","Pollo Royal","336867","https://www.grubhub.com/pollo-royal-529-broadway-revere/336867","529 Broadway","[""Burritos"", ""Chicken"", ""Dessert"", ""Kids Menu"", ""Mexican"", ""Smoothies and Juices"", ""Tacos""]","$5.00 delivery",5.00,"50-65",57.5,0.00,"7812846039",541,4.13,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.33682632","-71.08459473","0.72","Good Eats","2614806","https://www.grubhub.com/good-eats-1002-tremont-st-roxbury-crossing/2614806","1002 Tremont St","[""American"", ""Pasta"", ""Pizza"", ""Sandwiches"", ""Wraps""]","$3.00 delivery",3.00,"30-45",37.5,0.00,"6174420999",72,3.71,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40776062","-70.9960022","1.01","Valsos Cafe","2821766","https://www.grubhub.com/valsos-cafe-123-shirley-ave-revere/2821766","123 Shirley Ave","[""Bakery"", ""Cafe"", ""Colombian"", ""Smoothies and Juices"", ""Snacks""]","$2.49 delivery",2.49,"35-50",42.5,6.25,"7816294171",1,3.38,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40761947","-70.99557496","1.02","Valsos Table & Bar","1686386","https://www.grubhub.com/valsos-table--bar-139-shirley-ave-revere/1686386","139 Shirley Ave","[""American"", ""Hamburgers"", ""Italian"", ""Latin American"", ""Pasta"", ""Pizza"", ""Salads"", ""Sandwiches"", ""Seafood"", ""Spanish"", ""Steak"", ""Tapas""]","$2.49 delivery",2.49,"35-55",45.0,6.25,"7816294843",35,4.12,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34251785","-71.08408356","0.76","Kung Fu Tea","1720828","https://www.grubhub.com/kung-fu-tea-334-massachusetts-ave-boston/1720828","334 Massachusetts Ave","[""Bubble Tea"", ""Coffee and Tea"", ""Smoothies and Juices""]","$2.49 delivery",2.49,"35-55",45.0,5.25,"6179363608",131,3.33,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40763473","-70.99362183","1.03","Esquite Mexican Street Food","2613098","https://www.grubhub.com/esquite-mexican-street-food-194-shirley-ave-revere/2613098","194 Shirley Ave","[""Mexican"", ""Salads"", ""Sandwiches"", ""Soup""]","$2.49 delivery",2.49,"30-45",37.5,6.25,"7816295713",256,4.73,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.33675765","-71.08545685","0.76","Sunrise Chinese Food","339690","https://www.grubhub.com/sunrise-chinese-food-1033-tremont-st-roxbury-crossing/339690","1033 Tremont St","[""Asian"", ""Chinese"", ""Lunch Specials""]","$2.00 delivery",2.00,"55-70",62.5,0.00,"6174272959",2006,4.30,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40670013","-70.99414063","1.09","Algiers Place","3200116","https://www.grubhub.com/algiers-place-1559-n-shore-rd-revere/3200116","1559 N Shore Rd","[""Breakfast"", ""Sandwiches"", ""Soup""]","$2.49 delivery",2.49,"35-50",42.5,6.25,"7816291346",0,0.00,"2022-04-25 07:01:11","[""OPTED_OUT_OF_SCHEDULED_ORDERS"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34881973","-71.07213593","0.77","Citrus & Salt Boston","2410216","https://www.grubhub.com/citrus--salt-boston-142-berkeley-st-boston/2410216","142 Berkeley St","[""Dessert"", ""Lunch Specials"", ""Mexican"", ""Seafood"", ""Steak"", ""Tacos""]","$1.99 delivery",1.99,"45-65",55.0,10.00,"6174246711",36,4.01,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.336527","-71.085681","0.78","Bangkok Pinto","321748","https://www.grubhub.com/bangkok-pinto-1041-tremont-st-roxbury-crossing/321748","1041 Tremont St","[""Asian"", ""Noodles"", ""Thai""]","$1.99 delivery",1.99,"35-55",45.0,5.25,"6174425555",2280,4.40,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34863662","-71.07712555","0.82","Fogo de Chão ","2920087","https://www.grubhub.com/fogo-de-cho-200-dartmouth-st-boston/2920087","200 Dartmouth St","[""Brazilian"", ""Seafood"", ""Steak""]","$1.99 delivery",1.99,"45-65",55.0,10.00,"6175856300",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34209823","-71.08611298","0.85","El Jefe's Taqueria - Symphony","2667929","https://www.grubhub.com/el-jefes-taqueria---symphony-269-huntington-ave-boston/2667929","269 Huntington Ave","[""Breakfast"", ""Burritos"", ""Mexican"", ""Soup"", ""Tacos""]","$1.99 delivery",1.99,"40-85",62.5,5.25,"6179363651",266,4.07,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34233856","-71.08612061","0.85","Five Guys","1262100","https://www.grubhub.com/five-guys-263-huntington-ave-boston/1262100","263 Huntington Ave","[""American"", ""Hamburgers"", ""Hot Dogs"", ""Sandwiches"", ""Shakes""]","$1.99 delivery",1.99,"45-55",50.0,10.00,"6175722074",668,3.79,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40675","-70.991636","1.11","Happy Garden","498277","https://www.grubhub.com/happy-garden-80-revere-beach-blvd-revere/498277","80 Revere Beach Blvd","[""Asian"", ""Chinese"", ""Healthy"", ""Lunch Specials""]","$3.00 delivery",3.00,"50-65",57.5,0.00,"7812898117",866,4.44,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40582656","-70.99166871","1.17","La Metapaneca Grill","922892","https://www.grubhub.com/la-metapaneca-grill-63-revere-beach-blvd-revere/922892","63 Revere Beach Blvd","[""El Salvadoran"", ""Latin American""]","$2.49 delivery",2.49,"40-55",47.5,6.25,"7816296155",134,4.16,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.405723","-70.991548","1.18","Nick's Place","265890","https://www.grubhub.com/nicks-place-64-revere-beach-blvd-revere/265890","64 Revere Beach Blvd","[""American"", ""Italian"", ""Lunch Specials"", ""Pizza"", ""Sandwiches"", ""Seafood""]","$3.00 delivery",3.00,"45-65",55.0,0.00,"7812849438",1198,4.24,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.41019439","-71.01248932","1.18","Volare","1089626","https://www.grubhub.com/volare-388-broadway-revere/1089626","388 Broadway","[""Dessert"", ""Pasta"", ""Pizza""]","$2.49 delivery",2.49,"35-60",47.5,5.25,"7816294762",422,3.88,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40992355","-71.01271058","1.2","Los Hornitos Bakery","3174222","https://www.grubhub.com/los-hornitos-bakery-2-park-ave-revere/3174222","2 Park Ave","[""Bakery"", ""Coffee and Tea"", ""Colombian"", ""Latin American"", ""Smoothies and Juices""]","$2.49 delivery",2.49,"35-50",42.5,10.00,"7816292075",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.409603","-71.012811","1.22","Monte Cristo Mexican Grill","302924","https://www.grubhub.com/monte-cristo-mexican-grill-364-broadway-revere/302924","364 Broadway","[""Mexican""]","$6.00 delivery",6.00,"60-80",70.0,0.00,"7812862221",896,3.93,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40915298","-71.01275635","1.24","Blanca's Bakery & Restaurant","2297234","https://www.grubhub.com/blancas-bakery--restaurant-341-broadway-revere/2297234","341 Broadway","[""Breakfast"", ""Chicken"", ""El Salvadoran"", ""Salads"", ""Seafood"", ""Steak""]","$2.49 delivery",2.49,"35-75",55.0,10.00,"7812864000",59,4.66,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40878295","-71.0127945","1.26","Papa Jacks Pizza & Italian Kitchen","3173776","https://www.grubhub.com/papa-jacks-pizza--italian-kitchen-327-broadway-revere/3173776","327 Broadway","[""Italian"", ""Pasta"", ""Pizza"", ""Subs""]","$2.49 delivery",2.49,"35-60",47.5,5.25,"7812864545",7,3.59,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40827178","-71.01381684","1.33","D'Parma Restsurant","2416020","https://www.grubhub.com/dparma-restsurant-288-broadway-revere/2416020","288 Broadway","[""Chicken"", ""Italian"", ""Pasta"", ""Salads"", ""Sandwiches"", ""Seafood"", ""Steak"", ""Subs""]","$2.49 delivery",2.49,"35-85",60.0,5.25,"7812862828",201,4.27,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.39767074","-70.99179841","1.73","LA ESQUINA DEL SABOR","2692349","https://www.grubhub.com/la-esquina-del-sabor-1-unity-ave-revere/2692349","1 Unity Ave","[""Breakfast"", ""Chicken"", ""Seafood""]","$2.99 delivery",2.99,"40-65",52.5,6.25,"7816297264",33,4.11,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40108489","-71.01419068","1.73","La Mesa Market","2562353","https://www.grubhub.com/la-mesa-market-416-crescent-ave-chelsea/2562353","416 Crescent Ave","[""Chicken"", ""Dessert"", ""Mexican"", ""Pizza"", ""Sandwiches"", ""Shakes"", ""Tacos""]","$2.99 delivery",2.99,"40-55",47.5,5.25,"7814625200",348,4.28,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40174484","-71.02052308","1.89","Los Agaves","1085030","https://www.grubhub.com/los-agaves-950-broadway-chelsea/1085030","950 Broadway","[""Breakfast"", ""Mexican"", ""Tacos""]","$2.99 delivery",2.99,"40-55",47.5,0.00,"6174660818",295,4.36,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.45005798","-70.99417115","1.91","Goodfellas Italian Kitchen","2884617","https://www.grubhub.com/goodfellas-italian-kitchen-240-lincoln-ave-saugus/2884617","240 Lincoln Ave","[""Calzones"", ""Italian"", ""Pasta"", ""Pizza"", ""Salads"", ""Subs""]","$3.00 delivery",3.00,"45-65",55.0,0.00,"7815581722",51,4.50,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
